track,plan,element,element_kind,consumed_by_engine,source_channel,source_file,vintage,specificity,extractor,evidence,confidence,note
city,mil_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,mil_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,medium,Airtable + _log.md carry assumptions
city,mil_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,mil_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,mil_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,medium,Airtable + _log.md carry assumptions
city,mil_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/mil_modeldata/mil_data19_gen.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 151,high,Airtable + _log.md carry assumptions
city,nsh_data20_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nsh_data20_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nsh_modeldata/nsh_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),no in-folder provenance,high,provenance only in Airtable (re-export pending)
city,nyc_data20_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder,medium,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,nyc_data20_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/nyc_modeldata/nyc_data20_primary.xlsx,FY2020,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,medium,Airtable + _log.md carry assumptions
city,phi_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,high,Airtable + _log.md carry assumptions
city,phi_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phi_modeldata/phi_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 152,medium,Airtable + _log.md carry assumptions
city,phx_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,phx_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/phx_modeldata/phx_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 94,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,medium,Airtable + _log.md carry assumptions
city,sd_data19_gen,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,high,Airtable + _log.md carry assumptions
city,sd_data19_gen,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sd_modeldata/sd_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder; 1 AV PDF(s) in folder; city ppd_ids 144,medium,Airtable + _log.md carry assumptions
city,sea_data19_primary,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 log file(s) in city folder,medium,Airtable + _log.md carry assumptions
city,sea_data19_primary,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Retirement -> retdist,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Age_Serv_Num -> ageservice,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Age_Serv_Wage -> wagerel,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sea_data19_primary,Inactv_Serv_Num -> inactive_distribution,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sea_modeldata/sea_data19_primary.xlsx,FY2019,absent,in-house (Fan/Gant 2022),1 log file(s) in city folder,high,Airtable + _log.md carry assumptions
city,sf_data19_gen,Wage_Growth -> wagegrowth,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sf_modeldata/sf_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 98,high,Airtable + _log.md carry assumptions
city,sf_data19_gen,Refund_Rate -> refund,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sf_modeldata/sf_data19_gen.xlsx,FY2019,empty,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 98,high,Airtable + _log.md carry assumptions
city,sf_data19_gen,Avg_Mort -> mortality,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sf_modeldata/sf_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 98,high,Airtable + _log.md carry assumptions
city,sf_data19_gen,Sep_Rate -> withdrawal,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sf_modeldata/sf_data19_gen.xlsx,FY2019,plan_specific,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 98,high,Airtable + _log.md carry assumptions
city,sf_data19_gen,Ret_Rate -> retirement,distribution_sheet,not_yet_integrated,plan_workbook,Data/Plans/Cities/sf_modeldata/sf_data19_gen.xlsx,FY2019,shared_default,in-house (Fan/Gant 2022),1 AV PDF(s) in folder; city ppd_ids 98,medium,Airtable + _log.md carry assumptions
